uuid,dir_path,typosquatting_list,3rd_party_hits,domain_length,name_presence,form_presence,number_links,number_empty_links,number_links_domain,latitude,longitude,red_value_screenshot,green_value_screenshot,blue_value_screenshot,red_value_favicon,green_value_favicon,blue_value_favicon,hash_screenshot,hash_favicon,similarius_sim,malicious,company_site
47e477bd-11b0-4294-b72c-7cbb3cd516b3,../other/2024-08-27T12:37:46.023821,0,0,16,0,0,32,2,0,20,77,62,7,126,0,0,0,50861260781590801425239004283630889748705869507814421219462903213092030055132,0,1,2,0
d54c8179-f953-411a-a949-1afedae1c8b5,../other/2024-08-27T12:27:00.814530,0,0,21,0,1,95,14,117,38,-97,120,6,21,256,0,0,41803345417712062806325588181236056991509409092572187658802693656382617234572,460349851221440051261583741699152885913581361570978661990723619163928914601,1,2,0
d1002f83-f594-4e60-9c5a-e567bbb12cd4,../other/2024-08-27T12:29:24.960519,0,0,13,0,0,44,15,0,38,-97,182,32,20,98,6,0,102369720977014539267482892488123529331315725824862376024155580506450011796034,59727281492247748275926836260169560528697068895803689012696179115194329736501,1,2,0
6b8138ec-82a4-4b23-ad2d-c9d690c97ef1,../other/2024-08-27T12:27:06.117377,0,0,15,0,0,29,1,30,38,-97,0,0,81,0,0,0,114422859734466723823274512152197563175704248231563869444738955710779741614855,0,0,2,0
1648b112-442f-4835-9dc5-0e03f8ece799,../other/2024-08-27T12:25:13.629847,0,0,20,0,0,1,0,0,38,-97,24,0,6,0,0,0,33882119374826024241744528943145270630437358551195035894112624810442088371911,0,1,2,0
78d83786-4a3a-44a3-aa2b-c0c916ab87ad,../other/2024-08-27T12:31:19.449884,0,0,16,0,1,55,1,29,38,-97,48,8,118,74,15,5,59800539718235852019073921191293143693298942776695713722448680704524032793540,33364672708089677189333621040754137243735020885029308305377315166224825109639,0,2,0
91b818a3-d903-4420-9c92-d2ef8b5d46aa,../other/2024-08-27T12:28:49.521715,0,0,12,0,1,280,0,21,52.5,5.75,249,2,3,0,0,0,82732727343366001045924357113148201868546965878406177560896102681841830047308,0,0,2,0
f9081b38-e464-4497-bee8-7772099215c5,../other/2024-08-27T16:09:41.773448,0,0,15,0,1,291,4,171,-1000,-1000,81,34,100,0,0,0,23446603520968742112374470417881114706103013722719719300518434480301087552358,90483055616976520971936445115592149177777451901154655361816025592107146132039,0,2,0
d0ef1e0c-c5f9-4326-bf00-d96aedf9426b,../other/2024-08-27T16:09:25.117514,1,1,5,0,0,29,0,25,38,-97,6,0,60,0,0,0,61431784615559208171778743381225651817776173087684896763762989029436268106246,92401199074050906818118012291010301172128095229403279319434786558725761784045,1,2,0
7fe0e2a6-e13c-40d8-845c-1a79fbb38a30,../other/2024-08-27T12:25:14.812893,0,0,8,0,0,1,1,0,38,-97,3,0,14,0,0,0,36918147138274042695794520335740306998813412349772438890029796550037199580590,0,0,2,0
8423b5b3-ad7c-4f7f-b7fe-becd96be363e,../other/2024-08-27T12:37:53.931224,0,0,21,0,0,0,0,0,38,-97,0,0,0,0,0,0,54012420426077281703959623203680194474733399024976611143197258351183419766606,0,0,2,0
3fcb4853-aa97-45af-aeac-cae9d0fd753d,../other/2024-08-27T12:34:59.118001,0,0,18,0,1,84,3,94,36,138,89,58,47,0,256,0,17433444815948202527171631604129260452876543982763497464527713461017432936207,19529584930843892422242571342520931960495603732569956650846738981307690462639,0,2,0
e9685ed7-5a8d-4337-a843-3c635413f91e,../other/2024-08-27T12:29:40.620685,0,0,16,0,1,204,0,162,-4.5833,55.6667,123,3,43,65,0,48,29535894637233391569028916017897016019868850243541423361752368040324947657300,54791313234834934450244507176585462739446912261625365388337331934833838641083,0,2,0
32da572c-8390-4bbc-9787-25dd6b4dac4e,../other/2024-08-27T12:25:15.217858,0,0,23,0,0,2,0,0,38,-97,25,0,130,0,0,0,11406951450440077528352170129836877892775576882694290469828321857803296113314,91779094508769834411275091919740812785144401994213765085395216692948356610168,0,2,0
d5c920ac-bf28-4707-8999-58bdd5fce6e3,../other/2024-08-27T13:53:42.926701,0,0,23,0,1,613,576,3,-1000,-1000,107,6,30,116,0,136,46161181460709942613402822908315819742264468121314526621867802176015973043955,104839821175978136533094929068845831999624566098338042261346654233530345004350,0,2,0
6cde2533-563c-4b5b-a96e-b83d08326a4d,../other/2024-08-27T12:25:21.835487,0,0,20,0,1,126,0,0,38,-97,193,21,9,0,101,7,99729730021209269138891311605187204992012243976646516876876688041430219027290,87461004270189276634132355364049295534305407190841681243066994523478263191527,1,2,0
51b02167-60df-427c-a3e3-0a2a76126ee0,../other/2024-08-27T12:38:35.907119,0,0,19,0,0,0,0,0,54,-2,0,0,0,0,0,0,88969944886813401795461243911967495677233059711123468039650376763323987827576,0,0,2,0
2a530c39-5f32-40c2-a463-8942e66b2bd2,../other/2024-08-27T12:32:12.867330,0,0,24,0,1,166,0,169,38,-97,36,31,2,0,0,0,3023424910015091833927859770233770195817721655248745519332267920452461360193,5640905983452056395838945951232671861079376788172225337884089797053151255846,0,2,0
205c1990-b58b-4c91-a2ec-a1dee1144171,../other/2024-08-27T12:33:45.282051,0,0,32,0,1,51,0,24,38,-97,39,16,162,24,1,119,102211335484086365949103517944630838458364498420221511308055959134227463501632,52194800835565915687093998540673783040256592292831313476182374943784543069215,0,2,0
09f8ca75-615e-4931-b1d6-bc5a77e0bced,../other/2024-08-27T12:28:01.004510,0,0,10,0,1,154,41,16,52,20,15,86,38,0,141,0,36670152418349637666473253750766002494990790752896207044097738151111889719005,40138254293046792973936965946379681904834305461014302629905717986698808433791,1,2,0
3d6803b0-45ec-45ac-9eb1-4135be588bb6,../other/2024-08-27T16:09:29.023765,0,0,12,0,1,69,12,0,52.5,5.75,71,67,34,0,0,95,104183087317968919625353624373228742879846393228821483154043074349418176216984,56248858581221419832971265243719231817283551332061343833766027149307840238330,1,2,0
580fc6a8-aa89-435b-9c5a-3ea1ac3fd848,../other/2024-08-27T12:35:55.874852,0,0,12,0,1,38,2,2,38,-97,2,0,3,7,4,232,26264195419658050290218297415757393340335793352039882701255675109254967387804,18426515757774513579523957132382499925999210129548709545006124040437991253353,0,2,0
ebc7475b-a976-474d-9f2c-677ba4989b1f,../other/2024-08-27T12:31:16.623819,0,0,21,0,0,2,1,0,38,-97,256,0,0,0,0,0,34235778783844215485138777321772543277348986408999283929736490519919075414845,0,1,2,0
040e8b29-0c18-4c52-9b63-76db2f5be23a,../other/2024-08-27T12:29:15.528965,0,0,22,0,1,880,580,265,40,-4,164,30,24,216,0,1,78583774916470651229640265204549734165299891118332669502144708925586786852802,110629963532377561204774694677604639922217980524573743181691368852078151028171,2,2,0
0e32e508-9fc1-456d-922c-82906bd197fe,../other/2024-08-27T12:31:14.562457,0,0,19,0,1,31,1,40,38,-97,78,66,49,203,4,1,115415823696155866863084313710255515785200599712086246379476336229968172305909,100211752060605856229840308731229592200976369989270256679841574014755890526612,1,2,0
d9b86238-4ab4-493d-973e-aac8b29af8eb,../other/2024-08-27T16:09:26.264522,0,0,12,0,0,0,0,0,38,-97,12,0,16,250,0,0,82236129186945061983749180647053749891658432351095684457547035917036648745955,71608483045855357060258483345268265576120694691531734260287925570751849991006,1,2,0
4c730856-aa06-46d0-aad6-16770ba5ae97,../other/2024-08-27T12:36:57.898617,0,0,9,0,0,0,0,0,35,105,0,0,0,0,0,0,40418770864771946179124064726400501354302744472546986821311854914234804429998,0,0,2,0
d839b7b9-b143-4bdf-b4c7-0dd4fe04e1f4,../other/2024-08-27T12:27:42.948196,0,0,15,0,1,3,0,2,38,-97,213,19,0,207,0,0,33699498767884307917489723394277371498462831161573718202831943644356424008423,77936832326128378289427978852296995425190306397483358741564253579629267197059,0,2,0
f8a7d8bb-488a-421b-a34f-2551b31bc193,../other/2024-08-27T12:38:25.487260,0,0,16,0,1,2,0,0,38,-97,48,6,132,14,24,140,50358644916017855943362129013515806081305189851987833078696689205803431728763,85284275917984712986212871304525784694009122847945006618021461012951135174802,3,2,0
3e096296-8573-4028-9b86-0f2c88a319d8,../other/2024-08-27T12:29:07.568459,0,0,14,0,0,0,0,0,38,-97,0,0,0,0,0,0,40418770864771946179124064726400501354302744472546986821311854914234804429998,0,0,2,0
0d2772d8-5177-4467-b46b-6cde686ffab7,../other/2024-08-27T12:33:48.922402,0,0,20,0,1,1,0,0,38,-97,5,0,5,0,0,0,85708784401029776712798064335036715456837896317584167967114260337305241797697,0,1,2,0
05b925f9-4037-4807-a93b-659476400aad,../other/2024-08-27T12:33:57.404932,0,0,17,0,1,68,0,3,38,-97,38,35,37,2,3,140,66351117817163730242660627200278916881036698289686785407031322911463647479510,25408721197522340831115695137885123960148670498387148954963472548575511127335,0,2,0
ccdfa93d-1222-4033-94f7-71a529b3b680,../other/2024-08-27T12:37:05.043111,0,0,15,0,0,9,0,1,38,-97,5,1,107,0,0,0,7789739034434002637298491911477925054442327670733716452248660604759367335705,102987336249554097029535212322581322789799900648198034993379397001115665086549,1,2,0
94a70426-ed66-429e-9113-4e804fc9b717,../other/2024-08-27T12:38:15.795004,0,0,19,0,1,123,4,135,46,2,78,4,71,0,0,0,9946273586840912625256207786616008143336409204368563903909708302679332026493,105143662094083980667944918923055796419254306251791898570754893592638719927148,2,2,0
8a20fd19-610a-40da-94b9-7638f427e6a1,../other/2024-08-27T12:38:00.718752,0,0,22,0,0,10,1,1,38,-97,0,0,162,2,2,108,52186873097739169204663050771685261536312503823810119392400897720765166135911,89023012289204019972545375058788363357536832810024121213805104770738756904200,0,2,0
6cdf6980-0c7b-4d7e-acd0-49ef5ecd87b6,../other/2024-08-27T12:37:06.444186,0,0,12,0,0,21,0,31,38,-97,6,1,127,22,4,226,41226662317426893366487248296344266018941914164562930742514487190335878695245,49405143376080654713376381323960591227096809737246702865665510376762988099264,0,2,0
d27d1546-9c7b-4736-b60a-53045f79fc31,../other/2024-08-27T12:34:53.001199,0,0,9,0,0,131,0,8,38,-97,95,3,106,0,0,0,61604687914918577646206583716171788542503434069780841985064569867724399900434,0,0,2,0
7cdf1449-8fc0-443d-8bbd-d8371726a30b,../other/2024-08-27T12:37:55.662939,0,0,18,0,1,1007,475,174,38,-97,31,46,86,196,0,0,6920579969058696659987641665632522397250511741436292472494686818434362544849,20150412177319241230879249625303611923444771901931968512679264273055807211526,1,2,0
e5d36483-afd1-462c-a657-41bd87b38273,../other/2024-08-27T12:28:57.311769,0,0,10,0,0,869,2,145,2.5,112.5,51,39,72,13,127,61,14664417582600013491722947027964551071944150357421334767642796300586685962274,59821315760440677526822060316082927340110208418376895279235761302073312434972,1,2,0
2bfbc40b-42b4-41fe-a4f4-3787cd4b4b5d,../other/2024-08-27T12:37:56.718379,0,0,27,0,1,265,3,1,51,9,27,25,173,0,0,247,54176499723002408833605205680535703028324422600560259666615134570236359253587,91900465302064877509540755939413142284365616540804928000786481887630317444599,0,2,0
0f0d220d-0979-4024-97f0-9a785b00bc3a,../other/2024-08-27T12:37:39.347011,0,0,18,0,1,211,0,63,38,-97,153,16,74,0,0,255,9004171843019122265693481572325826613863083465300784286105215980607347265641,87324326845120744481026719919001288270251070516452304825397954288757893035234,0,2,0
5bbe3f0a-4fdc-4ac0-b9f1-5f1b376be964,../other/2024-08-27T12:29:09.807676,0,0,13,0,0,77,0,2,38,-97,44,14,23,13,0,95,37259518797718752491100562414307910453134197049925739030196419547335886467914,86044574168106728903682220352008091421384890293926213889520152884467726613875,1,2,0
3b762ebd-ba46-49dd-b609-c997885acd72,../other/2024-08-27T12:35:05.249199,0,0,11,0,1,275,45,18,38,-97,57,68,106,0,0,192,30546343653017523595860335072506069875268183390804494171780971060374491397320,24421073162650191065621906957435052533470439882018166028206224538092910515743,1,2,0
1fe21261-2605-44c4-b9f6-3f1e499b7ece,../other/2024-08-27T12:37:57.808722,0,0,12,0,1,2,0,4,38,-97,0,31,13,0,186,0,31485222453312971227158007809045181025393885679908576216171114767046890905571,5521685780898861087826062388036983630553249300905999622686758047575674803334,0,2,0
16a3392f-1009-4bcc-85b0-99b2a8f2eeed,../other/2024-08-27T12:25:35.652262,0,0,18,0,1,704,583,106,1.3667,103.8,30,56,91,0,0,192,53132039414673151761495171309161677743134030547395973080244185716464247795953,5095338146516566103349091472167847476355046770264103758944328058517766991555,0,2,0
b6ee0c31-f88f-4e68-bb3a-55ac5f3db31f,../other/2024-08-27T12:25:13.717940,0,0,11,0,0,105,0,8,38,-97,38,12,34,0,0,0,8031153069402797836739372749200610777288645591539630468025433424829093211066,0,0,2,0
84d1be98-471d-416f-9dc4-4cf96ba7d715,../other/2024-08-27T16:09:51.893768,0,0,15,0,0,254,0,121,38,-97,64,28,85,0,193,0,38937245700756637930881550121291081720176068923748647845761516960747731201052,77147524907839170987627120175494919916682180521188156563480463729195463129003,1,2,0
dd876927-155c-4972-9bb6-ec33b9cf72d0,../other/2024-08-27T12:29:42.400276,0,0,9,0,0,0,0,0,35,105,47,30,154,0,0,0,115073859663796988812851231603845501601121886893207707041404618012429476739294,0,0,2,0
c367deca-b9e0-4e65-b080-886bd1cba10d,../other/2024-08-27T12:28:01.476817,0,0,8,0,0,0,0,0,-1000,-1000,0,0,0,0,0,0,53969913813480506241875927124121601130896032220179181154540715132571789040244,0,0,2,0
457dab3b-ab35-42f9-9ec4-ef6502721270,../other/2024-08-27T16:09:20.678571,0,0,14,0,1,22,0,7,38,-97,10,0,33,59,39,38,66431496970605831075034583803346346182756390898711495951400834526513529357404,49594306861574882159962155435489968043475370036473331246821615579189756561264,1,2,0
ae89b27a-cdf8-42f5-be03-8ad3bc5056b6,../other/2024-08-27T12:37:05.238012,0,0,15,0,0,0,0,0,22.25,114.1667,0,0,0,0,0,0,18994047502472982297834171008306529823914633617158996032920248392070125940845,0,0,2,0
1102d233-8052-4083-ba35-9e1f66b93faf,../other/2024-08-27T12:29:28.899334,0,0,9,0,1,63,0,33,38,-97,162,28,49,33,7,140,61365025439754736891005323193013181526931678724418458823402268823624313654793,44251877543248218768204039486389087547594164437044698879619840714417187089759,0,2,0
c495d00d-daa3-45d1-bf94-f4cb73abc364,../other/2024-08-27T12:26:18.326634,0,0,6,0,1,31,4,19,38,-97,5,12,204,0,0,227,109220634703846147613513730747444759467586163407856329947191268800219289943061,94964765417423402682287845802987964433160416196754294482705746951778106410479,0,2,0
7a1baa9c-170d-4611-8bd4-4944269af5f0,../other/2024-08-27T12:29:41.238945,0,0,14,0,0,129,0,7,38,-97,147,8,66,0,0,0,2060267461160034648394743061229222548898661079364552648530118385320262190637,0,0,2,0
ae7626cd-5c07-4658-b879-971d3f078983,../other/2024-08-27T12:37:49.742310,0,0,13,0,0,0,0,0,38,-97,0,0,256,0,0,0,104281314544279496782047901580368580763000604993659818843646409706910875884642,0,0,2,0
98f0c48d-fa4b-4774-8cfd-8f8afba749fd,../other/2024-08-27T12:38:31.302539,0,0,18,0,1,109,0,43,31.5,34.75,45,191,17,11,98,0,63775900740987274741010549341687224544675662025864758405861904068297043439975,1955918770061576989076737220156328195415997060063374316781595410321124463446,0,2,0
85aaf608-cb88-4153-9cf8-a0afd9020c6c,../other/2024-08-27T12:27:40.198700,0,0,15,0,0,247,0,126,38,-97,82,8,160,76,0,145,109005603455161932303254184028601469908701905600160821749078673373103008308200,15673417641657884771345390082669613285168998046425623427663133974299448337288,9,2,0
784521ae-b829-41ff-a7f4-a161569d0a1a,../other/2024-08-27T12:37:07.800826,0,0,29,0,0,131,0,70,38,-97,96,0,74,81,13,152,2091820082212432842179652520695534509487646384864702611251242455593733752043,49769643006143663347281163281968018488188935371790142452963125472127194905617,0,2,0
2b67f75a-29dc-4c3f-b9ff-494d460a521a,../other/2024-08-27T12:38:08.366103,0,0,13,0,0,0,0,0,22.25,114.1667,0,0,0,10,0,198,23705829736065664900955708812572867682930580201266119696324960330994312040120,407888726983373605980693745528473929544844315547839374273178415989093618293,0,2,0
1b56d4f2-100a-4ddf-b027-67716e0c3099,../other/2024-08-27T12:27:00.212167,0,0,17,0,1,67,4,35,56,10,83,45,64,2,0,113,84448215241861228074315885911255789706414096501938766644292321877503347601294,10011208448226081869578226753965845609992533233394809652104733152443231744832,1,2,0
c6d89e0c-b623-44df-a31c-5048ac01357c,../other/2024-08-27T12:35:18.644264,0,0,8,0,0,42,0,47,38,-97,22,0,74,0,0,161,11049502094778233361266737929378938025968532183853002768048642171233573251602,56281739015323573034386512414029236345455472310353547699338102520342753458666,1,2,0
699ee866-841f-49a0-8f6f-cacc4cef1662,../other/2024-08-27T16:09:40.207061,0,0,15,0,1,34,0,18,38,-97,10,0,12,216,0,0,77781434048589592615378408795710188322595902216820403560847434942975716840324,31296165092889468106779679662124283259551607086271017457056291877199936799093,1,2,0
0d6b653d-c600-4821-a69e-58ee8b86c4e9,../other/2024-08-27T12:27:00.287355,0,0,9,0,0,1,0,0,38,-97,23,0,6,0,0,0,39586140037290231995850039733237368868962393699050076040640169264931752124036,0,1,2,0
f06f5d60-f741-4ef1-a529-09dee5884d85,../other/2024-08-27T12:37:35.475060,0,0,20,0,1,105,0,65,38,-97,37,12,106,28,0,57,49306908632084177776833104769835674071269695868776566605920915460992928699930,38239303178350684098160357776965199326811258654785546790655146605458464460887,0,2,0
ac2ed156-6f53-42ff-9e18-8505f5874e33,../other/2024-08-27T12:35:18.950325,0,0,20,0,0,50,0,7,38,-97,105,26,31,0,0,0,96009625974882319049560730350694923049368298971275886433542315367261248001608,66800467444475430766883722028120589797912810098327358755521966367251178798531,0,2,0
93fa28ee-2f97-44cb-8c5a-33baa82e7baa,../other/2024-08-27T12:25:13.105670,0,0,17,0,0,3,0,1,-27,133,6,0,161,0,0,0,105552761732740573538903317459093524245439617078718533098750600900273741949846,0,0,2,0
2b49e1fc-3320-47a0-8d6d-7b9e05601eaa,../other/2024-08-27T12:26:37.632985,0,0,13,0,0,39,2,50,21,57,19,3,30,11,0,167,75529410305529699200083064158051165565116491787588548731546770906357147705715,61844865416656888805595942789958974899330676602997235868489776942521550280004,1,2,0
03b5f595-d544-4952-84fc-2b22c79842f8,../other/2024-08-27T12:36:13.154394,0,0,13,0,1,82,5,74,38,-97,64,15,118,13,0,234,101936528890618174844434447646660120697871467570788862671672165624596829888449,34614402748317840159989574392834237800982024924411952617614854007524875222644,1,2,0
dae39180-9af7-4168-96db-86aeed6671dd,../other/2024-08-27T16:09:30.784457,0,0,12,0,0,62,1,13,18.5,-64.5,44,17,69,0,0,220,100095779379150780531335546821729554531772642623946275407942352435205785946394,36166115471873913451220898173537527686104546579365421602610485909075774742136,1,2,0
2b426de9-018d-4bb1-9b9b-b849ab51868a,../other/2024-08-27T12:37:57.328515,0,0,14,0,1,1,0,0,38,-97,6,0,4,0,0,0,92600500208624252335543620877319795362003115060548675332314215977853977063089,0,1,2,0
791336d5-1052-44f3-a639-ebbeaec31b91,../other/2024-08-27T12:28:50.361749,0,0,11,0,1,735,0,749,38,-97,34,13,141,54,0,44,42282472230999798464305116063036110305564748986638561680795806396447230333983,63170585680503288673431222337876286197612718087657699002769579195586958157780,0,2,0
095730da-9935-414c-925f-1dde11f2e411,../other/2024-08-27T12:29:53.757189,0,0,14,0,0,5,0,4,38,-97,12,15,24,0,0,0,45117506815293017010089349259201565188745271626997294760037440076731429467816,0,1,2,0
173eadc3-c11b-4ae1-8e4d-08291e8c4ea9,../other/2024-08-27T12:39:14.943784,0,0,19,0,1,72,0,2,46,2,68,26,124,0,0,182,27503073302662586577393288732591339298186078037023262943427553316652509028169,102677745424322286055124531462009871355078610779460145450780303526517189740029,1,2,0
969f762d-c0c3-4968-a133-9fc40adde5d2,../other/2024-08-27T12:37:28.918401,0,0,13,0,1,660,32,512,1.3667,103.8,114,23,17,0,0,0,70832219325909619579534935157291119629753260960108374523078724080009094164591,66993205303081229936307780228225494007102428245684108625200127421189168343143,1,2,0
1811bd8e-ce1e-4d91-abea-3517b5826463,../other/2024-08-27T12:36:52.362481,0,0,23,0,1,1418,943,478,38,-97,66,5,88,36,0,131,94835411979961191239577737319045677761489708432284314972849507778615533803476,36735168838088320066333511897966430757106694486735431918601794401145956920763,2,2,0
4e9eafaf-ed71-4dbc-a386-1e6bf504ae53,../other/2024-08-27T12:27:03.031833,0,0,16,0,1,1,0,0,38,-97,3,0,5,0,0,0,15868087052586161734848587776246403327390330407874290240353661535061452141506,0,1,2,0
c1e4eb56-acc8-4c5b-b419-249939513378,../other/2024-08-27T12:31:40.190914,0,0,6,0,1,88,0,0,44,21,27,6,121,77,1,0,58185540391135020348017714029503736503370801063399185347254305048658978123525,91187697180905267034985219136364023383266235865766987959630453378905099795954,0,2,0
0ab3dd62-83b1-474d-8662-a9fc640ab768,../other/2024-08-27T16:09:45.444105,0,0,19,0,1,234,0,154,52.5,5.75,11,3,135,0,0,0,80702521372329090105989332206213251197404541163378464583944586892359799662355,16451555787485229623359276813837900139372035797353752680062425788273484853426,1,2,0
7bd912bc-5002-4210-a2f0-f08eaa5d6dff,../other/2024-08-27T12:25:37.081502,0,0,9,0,0,51,0,2,38,-97,37,76,71,39,134,0,6814603555344770522422795966071105533009586702539020861404498467982019170497,96064379783917536620718155499636984145899136860371463796885864639478014069260,1,2,0
cf8c528b-1ea2-45c8-b565-8416b4e870ab,../other/2024-08-27T12:29:31.517392,0,0,20,0,0,6,0,0,57,25,2,1,228,0,0,0,14912473897128721584932197655223269563028498153399042382234597850960960969401,0,0,2,0
56558552-2235-434c-b75b-2a50bd3ce602,../other/2024-08-27T12:25:11.789405,0,0,14,0,1,55,0,0,38,-97,27,8,154,0,0,0,20514763468739340264821690639996066210839990756551737683095865312472425817713,56325754200846246489306972003309275812537180123303618810450583295560038357419,16,2,0
3c006368-d7e2-4514-9857-d3596120756e,../other/2024-08-27T12:33:35.537372,0,0,13,0,1,86,0,3,38,-97,81,22,8,162,0,8,53242623557052060487919645108236436498460231327530660332376588170925658266909,104708538083862944882550251408340191671097379591704339740787030260696532502672,0,2,0
80af1e90-a4fc-451a-990e-773db63b3ed0,../other/2024-08-27T12:26:35.363398,0,0,13,0,1,93,2,98,38,-97,1,214,31,26,230,0,94507861053149068098652576187008792998739235761835956768032107071125707513937,100078959979154730716722472721733564721912873009089165966181282694849190637833,1,2,0
0d39d8f7-6960-4850-a418-af075336dbfa,../other/2024-08-27T12:36:58.058120,0,0,12,0,0,1,0,0,38,-97,23,0,6,0,0,0,114023133610220392937479987681702675791628689926416072838966218138570801217786,0,1,2,0
ab4bd83c-4072-4072-b438-6ddcad9c38ef,../other/2024-08-27T12:25:20.185038,0,0,16,0,0,142,1,1,60,100,2,3,24,31,0,121,45474984752039284225663104177387036608132465365307576605321022116429312184192,33765488612407410697157749292128886046744240956595715261602154508928682935286,0,2,0
5ad120ff-8964-4fba-814f-2d13202e800e,../other/2024-08-27T12:25:47.680662,0,0,9,0,1,46,0,40,51,9,74,0,181,0,0,0,87769260935578146184758013269876918859261242624884159829086244341891373941361,76723017560219178357211396658731450873325272933999413949380360355850891014161,0,2,0
b834c8f3-e66b-49a5-baa8-0ca3afc3ce28,../other/2024-08-27T12:37:49.652507,0,0,13,0,1,122,0,8,38,-97,4,129,33,0,0,0,40287700744075377677797857028053751729846745172657045964465845671895120531015,0,0,2,0
33ca1497-a792-4276-972d-f7f0c73e3496,../other/2024-08-27T12:32:00.975314,0,0,17,0,1,162,1,140,38,-97,103,5,21,42,2,50,50806500878497282347533584260070300906334188694341986081776572792672099368701,4054929790569120652815677557552162998803169702979309603656684681450123083025,0,2,0
84795674-a4ca-4232-9baa-57b158f855d4,../other/2024-08-27T12:36:59.907486,0,0,14,0,1,112,0,20,1.3667,103.8,2,2,252,0,0,256,2149489290131709376690979550798674276557726259931037147751986288147621935817,18214084985246342718529452058842668716188637505682509969206601394524198518302,1,2,0
370231f6-ee94-4886-b714-127102e498bd,../other/2024-08-27T12:36:11.888219,0,0,30,0,0,0,0,0,60,100,0,0,0,0,0,0,68952074349734929896543642441750377140866828886260349896701983978315923796102,0,0,2,0
3da86551-82f9-4ca5-9caa-7e951b951bd8,../other/2024-08-27T13:54:02.197429,0,0,12,0,1,117,7,10,38,-97,117,15,43,114,0,85,21340164591029241798488202589827391061607675686222500630613822433362099687531,61748612797840361916441262210122452864742804606102269987933644965842108416503,0,2,0
e2600e44-cf21-4a65-bed4-f9e82811982c,../other/2024-08-27T12:27:53.741034,0,0,22,0,0,87,1,12,36,138,75,11,1,227,0,0,27040566627879597375981579172045812088479199399457452910805180190906801473237,81730424283609361648709416277739688317041561157311850671609115001507580333118,0,2,0
80395e4f-e4eb-476a-a981-158abf4158a2,../other/2024-08-27T12:26:19.176964,0,0,18,0,1,15,0,0,38,-97,22,1,155,0,0,0,68567563437147259580991888988216508911514894812864967709925831558449059169048,0,0,2,0
af40a87e-4924-4ac1-bbc8-c41f686baf14,../other/2024-08-27T12:33:37.579112,0,0,16,0,1,540,0,3,38,-97,31,0,1,123,64,59,99916285023021132581953241382032859004869688568132717216102453765957892674659,12799617015411709690380905958027001381243574418587924835521169236477469720452,1,2,0
f22ca5fa-09fc-41e1-86ac-0c4bca1ad9d5,../other/2024-08-27T12:25:15.335057,0,0,12,0,0,0,0,0,38,-97,0,0,0,0,5,0,114419481697777615912062059615561621964382503567886836451882322139210637651202,48896424355864052220093925267401473334150540372114060908728494639641149320823,0,2,0
70ddd5ad-edf6-4e9e-9f12-6e8eb798af06,../other/2024-08-27T12:37:49.892635,0,0,13,0,0,124,0,8,38,-97,92,30,84,0,0,0,77542909709421309799818353064406774268210266985166264479392929529716669907046,0,0,2,0
7c829b88-7c95-41bd-9300-dd9d5f69f2d1,../other/2024-08-27T12:25:23.632080,0,0,21,0,1,4,0,0,54,-2,0,0,19,0,0,0,86942757337481238266782044304628591322854292119269524805824186310410498708199,0,0,2,0
f6bd72c9-4d73-4271-841e-fc1a54c18209,../other/2024-08-27T12:26:42.161457,0,0,17,0,1,239,0,2,38,-97,29,11,96,0,0,256,85156364373255452359453049382844675361053318323976118620378047949713753887070,93761697197750834643889963614293953515662826905266873608269540366125866936122,0,2,0
42881dc6-1398-4a00-bbfb-3c7c84c60f4c,../other/2024-08-27T12:37:36.975118,0,0,15,0,1,345,10,334,38,-97,22,26,108,0,0,0,55417536335699609659439426909050141665254849965486791791916638348469833444775,0,2,2,0
d766016f-588a-4a89-af28-243a9b4027f0,../other/2024-08-27T12:36:37.271234,0,0,15,0,1,58,0,60,38,-97,35,7,96,41,0,168,43338934291174191556307262620870521074323463078069524785766083418632475407964,3803087200951264054460522166432860218411845391687218945204066640208896859232,2,2,0
cb36a290-d1a3-4193-9adc-5e29184a221e,../other/2024-08-27T12:33:36.971949,0,0,17,0,1,40,6,52,54,-2,24,0,100,0,0,211,6933367961025054181237959342809127237095790689724242811326289483128014744123,95301705120761794512961218959527991837176432791898187350802975125923408592326,1,2,0
82060d46-be76-4208-8d24-70be6ba76348,../other/2024-08-27T12:33:38.088396,0,0,14,0,0,1,0,1,-1000,-1000,1,0,255,95,0,0,3534693122190231490513951580240620146647753642290091953671998522343959473961,6446887633657448002025278195316042858332487844679081642536438019358926197694,0,2,0
2b5c98cb-2219-49dc-b7e8-ba0a60aaa4fd,../other/2024-08-27T12:37:57.097323,0,0,12,0,1,28,0,3,60,100,3,16,220,0,1,145,82595888280015407551667231462917418315847910060415558878991947614793755540453,57267914506969429807221558222403626389654457541076098019006515604199107886694,0,2,0
351ccb0a-6732-4abe-bb9e-9db0b471acdf,../other/2024-08-27T12:36:18.660429,0,0,21,0,1,19,0,0,38,-97,32,12,32,16,5,6,76998105903565871476870589710119613621968144722739710930252817753306143989940,6087610613362976358293607723376666103632165465074796443862627568027933955966,1,2,0
